seqnames	start	end	width	strand	length	abs_summit	pileup	X.log10.pvalue.	fold_enrichment	X.log10.qvalue.	name	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr21	8394056	8394442	387	*	388	8394237	173.54	17.65746	2.0779	13.37241	peak_648	Promoter (1-2kb)	21	8395607	8395759	153	1	109910381	ENST00000613359.1	-1165	ENSG00000275215	RNA5-8SN3	RNA, 5.8S ribosomal N3
chr21	8395522	8395856	335	*	336	8395722	114.04	20.08696	2.69574	15.74211	peak_649	Promoter (<=1kb)	21	8395607	8395759	153	1	109910381	ENST00000613359.1	0	ENSG00000275215	RNA5-8SN3	RNA, 5.8S ribosomal N3
chr21	8398360	8398823	464	*	465	8398716	133.88	12.40835	1.98347	8.28608	peak_650	Promoter (2-3kb)	21	8395607	8395759	153	1	109910381	ENST00000613359.1	2753	ENSG00000275215	RNA5-8SN3	RNA, 5.8S ribosomal N3
chr21	8438285	8438686	402	*	403	8438452	170.24	18.13905	2.11405	13.84335	peak_651	Promoter (1-2kb)	21	8439823	8439975	153	1	106632260	ENST00000619471.1	-1137	ENSG00000278189	RNA5-8SN1	RNA, 5.8S ribosomal N1
chr21	8441183	8441534	352	*	353	8441321	219	41.61472	2.93327	36.93985	peak_652	Promoter (1-2kb)	21	8439823	8439975	153	1	106632260	ENST00000619471.1	1360	ENSG00000278189	RNA5-8SN1	RNA, 5.8S ribosomal N1
chr21	8443586	8443932	347	*	348	8443638	94.21	5.00264	1.58682	1.41615	peak_653	Intron (ENST00000651813.1/107987294, intron 2 of 6)	21	8439823	8439975	153	1	106632260	ENST00000619471.1	3763	ENSG00000278189	RNA5-8SN1	RNA, 5.8S ribosomal N1
chr21	8445512	8445775	264	*	265	8445662	123.13	13.04799	2.0765	8.90285	peak_654	Intron (ENST00000651813.1/107987294, intron 2 of 6)	21	8439823	8439975	153	1	106632260	ENST00000619471.1	5689	ENSG00000278189	RNA5-8SN1	RNA, 5.8S ribosomal N1
chr21	10668218	10668994	777	*	778	10668984	81.81	15.9929	2.85563	11.75546	peak_655	Distal Intergenic	21	10521583	10605716	84134	1	7179	ENST00000618007.5	146635	ENSG00000274391	TPTE	transmembrane phosphatase with tensin homology
chr21	37267635	37267942	308	*	309	37267758	14.88	7.15268	4.53133	3.31311	peak_656	Promoter (<=1kb)	21	37223420	37267919	44500	2	10311	ENST00000399000.7	0	ENSG00000157538	VPS26C	VPS26 endosomal protein sorting factor C
chr21	42267324	42267767	444	*	445	42267525	21.49	11.72143	5.58349	7.62377	peak_657	Intron (ENST00000398457.6/9619, intron 3 of 15)	21	42276344	42297244	20901	1	9619	ENST00000472587.5	-8577	ENSG00000160179	ABCG1	ATP binding cassette subfamily G member 1
chr21	46293471	46294096	626	*	627	46293510	19.01	6.46191	3.33452	2.69478	peak_658	Intron (ENST00000397701.9/54059, intron 3 of 4)	21	46286645	46297751	11107	1	54059	ENST00000397691.1	6826	ENSG00000182362	YBEY	ybeY metalloendoribonuclease
chr22	11814441	11814866	426	*	427	11814813	153.71	11.29629	1.82011	7.22112	peak_659	Distal Intergenic	22	11827523	11910358	82836	1	107984037	ENST00000657566.1	-12657	NA	LOC107984037	uncharacterized LOC107984037
chr22	11817521	11817871	351	*	352	11817707	159.49	21.36685	2.36021	16.99125	peak_660	Distal Intergenic	22	11827523	11910358	82836	1	107984037	ENST00000657566.1	-9652	NA	LOC107984037	uncharacterized LOC107984037
chr22	12175774	12176931	1158	*	1159	12176324	294.2	15.73527	1.66778	11.50465	peak_661	Distal Intergenic	22	11827523	11910358	82836	1	107984037	ENST00000657566.1	348251	NA	LOC107984037	uncharacterized LOC107984037
chr22	16352977	16353725	749	*	750	16353315	137.18	15.99469	2.18256	11.75722	peak_662	Distal Intergenic	22	16590751	16592810	2060	2	150160	ENST00000359963.4	239085	ENSG00000198445	CCT8L2	chaperonin containing TCP1 subunit 8 like 2
chr22	16558559	16560156	1598	*	1599	16559238	38.01	14.46717	4.33492	10.27642	peak_663	Distal Intergenic	22	16590751	16592810	2060	2	150160	ENST00000359963.4	32654	ENSG00000198445	CCT8L2	chaperonin containing TCP1 subunit 8 like 2
chr22	16560662	16561339	678	*	679	16561029	28.1	20.34982	8.2599	15.99856	peak_664	Distal Intergenic	22	16590751	16592810	2060	2	150160	ENST00000359963.4	31471	ENSG00000198445	CCT8L2	chaperonin containing TCP1 subunit 8 like 2
chr22	16563098	16564947	1850	*	1851	16563993	21.49	11.1881	5.31703	7.11668	peak_665	Distal Intergenic	22	16590751	16592810	2060	2	150160	ENST00000359963.4	27863	ENSG00000198445	CCT8L2	chaperonin containing TCP1 subunit 8 like 2
chr22	16565557	16566237	681	*	682	16565556	21.49	5.34426	2.81079	1.71985	peak_666	Distal Intergenic	22	16590751	16592810	2060	2	150160	ENST00000359963.4	26573	ENSG00000198445	CCT8L2	chaperonin containing TCP1 subunit 8 like 2
chr22	16566857	16567935	1079	*	1080	16567328	47.1	21.14286	5.34496	16.77306	peak_667	Distal Intergenic	22	16590751	16592810	2060	2	150160	ENST00000359963.4	24875	ENSG00000198445	CCT8L2	chaperonin containing TCP1 subunit 8 like 2
chr22	20338338	20338771	434	*	435	20338425	20.66	7.09102	3.60999	3.27881	peak_668	Promoter (<=1kb)	22	20338805	20354372	15568	1	101927859	ENST00000617303.4	-34	NA	FAM230G	family with sequence similarity 230 member G
chr22	31081220	31081930	711	*	712	31081516	22.31	14.28585	6.65428	10.10187	peak_669	Promoter (<=1kb)	22	31081318	31088574	7257	1	6525	ENST00000426927.5	0	ENSG00000183963	SMTN	smoothelin
chr22	37905415	37905759	345	*	346	37905673	16.53	7.66459	4.38198	3.79152	peak_670	Promoter (<=1kb)	22	37905657	37940830	35174	1	85377	ENST00000454685.6	0	ENSG00000100139	MICALL1	MICAL like 1
chr22	40498829	40499081	253	*	254	40498957	14.05	7.15268	4.29545	3.31311	peak_671	Intron (ENST00000651595.2/57591, intron 3 of 14)	22	40435499	40492307	56809	2	57591	ENST00000673719.1	-6522	ENSG00000196588	MRTFA	myocardin related transcription factor A
chr22	40636854	40637164	311	*	312	40636971	14.88	7.15268	4.53133	3.31311	peak_672	Promoter (<=1kb)	22	40410289	40636719	226431	2	57591	ENST00000355630.10	-135	ENSG00000196588	MRTFA	myocardin related transcription factor A
chr22	50807912	50808464	553	*	554	50808041	490.05	361.28421	13.27171	355.79886	peak_673	Distal Intergenic	22	50783875	50789182	5308	1	284942	ENST00000701632.1	24037	ENSG00000184319	RPL23AP82	ribosomal protein L23a pseudogene 82
chr3	4978814	4979283	470	*	471	4979033	19.01	10.59664	5.2647	6.55017	peak_674	Promoter (<=1kb)	3	4979437	4983268	3832	1	8553	ENST00000467610.1	-154	ENSG00000134107	BHLHE40	basic helix-loop-helix family member e40
chr3	14948180	14948450	271	*	272	14948404	14.05	7.15268	4.29545	3.31311	peak_675	Promoter (<=1kb)	3	14942797	14948424	5628	2	100505641	ENST00000665449.1	0	ENSG00000225733	FGD5-AS1	FGD5 antisense RNA 1
chr3	42515390	42515781	392	*	393	42515586	38.01	31.82601	11.13606	27.27458	peak_676	Promoter (1-2kb)	3	42513799	42527899	14101	1	7433	ENST00000473575.1	1591	ENSG00000114812	VIPR1	vasoactive intestinal peptide receptor 1
chr3	46976253	46976687	435	*	436	46976329	14.05	5.70554	3.51642	2.02763	peak_677	Promoter (<=1kb)	3	46922305	46976501	54197	2	151903	ENST00000605358.5	0	ENSG00000160799	CCDC12	coiled-coil domain containing 12
chr3	48595451	48595980	530	*	531	48595752	47.1	43.02882	13.73078	38.33741	peak_678	Promoter (<=1kb)	3	48564073	48595329	31257	2	1294	ENST00000681320.1	-122	ENSG00000114270	COL7A1	collagen type VII alpha 1 chain
chr3	49021646	49021989	344	*	345	49021794	30.58	21.33969	8.36465	16.96485	peak_679	Promoter (<=1kb)	3	49021605	49023288	1684	1	25915	ENST00000451378.2	41	ENSG00000178057	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3
chr3	52154497	52154758	262	*	263	52154646	19.01	11.44792	5.71075	7.35984	peak_680	Promoter (<=1kb)	3	52075286	52154690	79405	2	25886	ENST00000394970.6	0	ENSG00000164087	POC1A	POC1 centriolar protein A
chr3	72338869	72339463	595	*	596	72339225	33.06	19.68479	6.81117	15.34606	peak_681	Distal Intergenic	3	72301616	72319429	17814	2	105377158	ENST00000671101.1	-19440	NA	LOC105377158	uncharacterized LOC105377158
chr3	88058765	88059230	466	*	467	88059181	14.88	7.15268	4.53133	3.31311	peak_682	Promoter (<=1kb)	3	88051944	88059048	7105	2	8545	ENST00000309534.10	0	ENSG00000163320	CGGBP1	CGG triplet repeat binding protein 1
chr3	91241455	91242036	582	*	583	91241915	19.01	7.99138	4.00142	4.08833	peak_683	Distal Intergenic	3	91374236	91513775	139540	2	101930420	ENST00000637477.1	271739	ENSG00000283544	LOC101930420	DNA primase large subunit-like
chr3	91278692	91278990	299	*	300	91278732	15.7	6.40009	3.90263	2.64413	peak_684	Distal Intergenic	3	91374236	91513775	139540	2	101930420	ENST00000637477.1	234785	ENSG00000283544	LOC101930420	DNA primase large subunit-like
chr3	91283504	91284246	743	*	744	91283815	17.35	7.86457	4.28883	3.97969	peak_685	Distal Intergenic	3	91374236	91513775	139540	2	101930420	ENST00000637477.1	229529	ENSG00000283544	LOC101930420	DNA primase large subunit-like
chr3	91545126	91545436	311	*	312	91545331	20.66	9.03327	4.48022	5.06816	peak_686	Distal Intergenic	3	91374236	91513775	139540	2	101930420	ENST00000637477.1	-31351	ENSG00000283544	LOC101930420	DNA primase large subunit-like
chr3	91549137	91551184	2048	*	2049	91550654	100.82	67.4644	10.18204	62.58714	peak_687	Distal Intergenic	3	91374236	91513775	139540	2	101930420	ENST00000637477.1	-35362	ENSG00000283544	LOC101930420	DNA primase large subunit-like
chr3	91552746	91553249	504	*	505	91553056	51.24	18.43098	4.35305	14.12392	peak_688	Distal Intergenic	3	91374236	91513775	139540	2	101930420	ENST00000637477.1	-38971	ENSG00000283544	LOC101930420	DNA primase large subunit-like
chr3	93706278	93707329	1052	*	1053	93706567	50.41	34.60874	9.27825	30.02085	peak_689	Distal Intergenic	3	93877003	93886413	9411	2	5627	ENST00000649585.1	179084	ENSG00000184500	PROS1	protein S
chr3	93707780	93708780	1001	*	1002	93708157	42.15	19.83741	5.52349	15.49629	peak_690	Distal Intergenic	3	93877003	93886413	9411	2	5627	ENST00000649585.1	177633	ENSG00000184500	PROS1	protein S
chr3	93709152	93709933	782	*	783	93709735	32.23	18.75374	6.64589	14.43852	peak_691	Distal Intergenic	3	93877003	93886413	9411	2	5627	ENST00000649585.1	176480	ENSG00000184500	PROS1	protein S
chr3	93710194	93713532	3339	*	3340	93712523	57.02	35.79768	8.28876	31.19436	peak_692	Distal Intergenic	3	93877003	93886413	9411	2	5627	ENST00000649585.1	172881	ENSG00000184500	PROS1	protein S
chr3	138078871	138079153	283	*	284	138078886	13.22	6.36991	4.05957	2.61564	peak_693	Promoter (2-3kb)	3	138080349	138081829	1481	2	199221	ENST00000466301.1	2676	ENSG00000158163	DZIP1L	DAZ interacting zinc finger protein 1 like
chr3	143971779	143972041	263	*	264	143971828	14.05	6.17368	3.76219	2.44766	peak_694	Promoter (<=1kb)	3	143971823	143992368	20546	1	205428	ENST00000315691.8	0	ENSG00000181744	DIPK2A	divergent protein kinase domain 2A
chr3	146161254	146161802	549	*	550	146161357	20.66	12.37422	6.18252	8.25241	peak_695	Promoter (<=1kb)	3	146069440	146161184	91745	2	5352	ENST00000282903.10	-70	ENSG00000152952	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2
chr3	153160894	153161335	442	*	443	153161001	19.83	11.44792	5.94663	7.35984	peak_696	Promoter (<=1kb)	3	153162226	153170627	8402	1	5912	ENST00000323534.5	-891	ENSG00000181467	RAP2B	RAP2B, member of RAS oncogene family
chr3	159763419	159764440	1022	*	1023	159764271	33.06	25.97512	9.72077	21.51274	peak_697	Promoter (<=1kb)	3	159763713	159764963	1251	1	29970	ENST00000640565.1	0	ENSG00000151967	SCHIP1	schwannomin interacting protein 1
chr3	159765303	159765789	487	*	488	159765491	21.49	9.46042	4.49726	5.47045	peak_698	Promoter (<=1kb)	3	159765103	159897073	131971	1	29970	ENST00000638311.1	200	ENSG00000151967	SCHIP1	schwannomin interacting protein 1
chr3	168095393	168095970	578	*	579	168095784	19.83	11.44792	5.94663	7.35984	peak_699	Promoter (<=1kb)	3	168008689	168095924	87236	2	27333	ENST00000470487.6	0	ENSG00000173905	GOLIM4	golgi integral membrane protein 4
chr3	170222081	170222341	261	*	262	170222330	14.88	6.17368	3.96878	2.44766	peak_700	Promoter (<=1kb)	3	170222424	170305977	83554	1	5584	ENST00000295797.5	-83	ENSG00000163558	PRKCI	protein kinase C iota
chr3	170357184	170357437	254	*	255	170357316	38.84	31.82601	11.37195	27.27458	peak_701	Promoter (<=1kb)	3	170357678	170360073	2396	1	6498	ENST00000477216.1	-241	ENSG00000136603	SKIL	SKI like proto-oncogene
chr3	179562698	179563619	922	*	923	179563010	26.44	18.32329	7.8337	14.02179	peak_702	Promoter (<=1kb)	3	179562886	179588407	25522	1	86	ENST00000450518.6	0	ENSG00000136518	ACTL6A	actin like 6A
chr3	183017869	183018377	509	*	510	183018122	24.79	11.80429	5.15838	7.70172	peak_703	Intron (ENST00000265594.9/56922, intron 17 of 18)	3	183015289	183022717	7429	2	56922	ENST00000464601.5	4340	ENSG00000078070	MCCC1	methylcrotonyl-CoA carboxylase subunit 1
chr3	184753188	184753749	562	*	563	184753276	18.18	10.54253	5.47487	6.49709	peak_704	Intron (ENST00000657359.1/101928992, intron 3 of 3)	3	184756389	184773155	16767	2	101928992	ENST00000457449.1	19406	ENSG00000229433	LINC02069	long intergenic non-protein coding RNA 2069
chr3	190076875	190077136	262	*	263	190077084	19.01	9.42101	4.67504	5.43435	peak_705	Intron (ENST00000319332.10/55214, intron 1 of 14)	3	189988907	190116648	127742	2	55214	ENST00000444866.5	39512	ENSG00000090530	P3H2	prolyl 3-hydroxylase 2
chr3	194003370	194003820	451	*	452	194003549	19.83	11.44792	5.94663	7.35984	peak_706	Promoter (<=1kb)	3	193957372	194003659	46288	2	647323	ENST00000397645.2	0	ENSG00000214146	LINC02026	long intergenic non-protein coding RNA 2026
chr3	195478578	195479324	747	*	748	195479231	25.62	12.62006	5.32366	8.49013	peak_707	Distal Intergenic	3	195441793	195443044	1252	2	23527	ENST00000490224.1	-35534	ENSG00000114331	ACAP2	ArfGAP with coiled-coil, ankyrin repeat and PH domains 2
chr3	195481278	195481786	509	*	510	195481466	17.35	9.21317	4.99559	5.23937	peak_708	Distal Intergenic	3	195516676	195519639	2964	2	5504	ENST00000460437.1	37853	ENSG00000184203	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
chr3	195493943	195494740	798	*	799	195494089	23.14	9.0174	3.99292	5.05273	peak_709	Distal Intergenic	3	195516676	195519639	2964	2	5504	ENST00000460437.1	24899	ENSG00000184203	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
chr3	195495033	195495328	296	*	297	195495186	14.88	5.82725	3.77631	2.14221	peak_710	Distal Intergenic	3	195516676	195519639	2964	2	5504	ENST00000460437.1	24311	ENSG00000184203	PPP1R2	protein phosphatase 1 regulatory inhibitor subunit 2
chr3	195713494	195713772	279	*	280	195713562	20.66	7.16999	3.64365	3.3299	peak_711	Intron (ENST00000630874.2/440993, intron 3 of 4)	3	195708726	195734776	26051	1	440993	ENST00000626093.1	4768	NA	MIR570HG	MIR570 host gene
chr3	195775604	195777231	1628	*	1629	195776459	22.31	8.40735	3.88545	4.48051	peak_712	Promoter (1-2kb)	3	195746765	195778810	32046	2	4585	ENST00000308466.12	1579	ENSG00000145113	MUC4	mucin 4, cell surface associated
chr3	195784422	195784836	415	*	416	195784810	19.83	10.08017	5.20838	6.05812	peak_713	Exon (ENST00000478156.5/4585, exon 2 of 24)	3	195746765	195778810	32046	2	4585	ENST00000448861.5	-5612	ENSG00000145113	MUC4	mucin 4, cell surface associated
chr3	195944293	195944671	379	*	380	195944516	19.83	6.46191	3.47225	2.69478	peak_714	Intron (ENST00000607976.2/ENST00000607976.2, intron 2 of 2)	3	195959748	195967520	7773	2	255812	ENST00000427149.5	22849	ENSG00000185485	SDHAP1	SDHA pseudogene 1
chr3	197437038	197438555	1518	*	1519	197437380	38.01	21.16345	6.50237	16.79236	peak_715	Distal Intergenic	3	197450327	197456654	6328	2	105374308	ENST00000445908.1	18099	NA	LOC105374308	uncharacterized LOC105374308
chr3	197642895	197643193	299	*	300	197642940	14.05	6.59104	3.98641	2.81532	peak_716	Distal Intergenic	3	197649303	197651482	2180	2	112268458	ENST00000667447.1	8289	NA	LOC112268458	keratinocyte proline-rich protein-like
chr3	198173269	198173768	500	*	501	198173441	23.14	7.60524	3.44844	3.73783	peak_717	Intron (ENST00000634862.1/728262, intron 1 of 14)	3	198167739	198222513	54775	1	728262	ENST00000634862.1	5530	ENSG00000236438	FAM157A	family with sequence similarity 157 member A
chr4	1428578	1428958	381	*	382	1428581	16.53	5.94584	3.50559	2.24416	peak_718	Distal Intergenic	4	1402932	1406442	3511	2	54729	ENST00000422806.2	-22136	ENSG00000235608	NKX1-1	NK1 homeobox 1
chr4	1551775	1552242	468	*	469	1552177	15.7	7.96283	4.76722	4.06508	peak_719	Distal Intergenic	4	1574055	1580527	6473	2	152877	ENST00000466692.3	28285	ENSG00000174137	FAM53A	family with sequence similarity 53 member A
chr4	2262150	2262429	280	*	281	2262251	25.62	17.28889	7.59782	13.01366	peak_720	Promoter (<=1kb)	4	2247432	2262109	14678	2	10608	ENST00000337190.7	-41	ENSG00000123933	MXD4	MAX dimerization protein 4
chr4	48340940	48341354	415	*	416	48341095	23.97	14.30867	6.61335	10.12338	peak_721	Promoter (<=1kb)	4	48341529	48426201	84673	1	57606	ENST00000264313.11	-175	ENSG00000109171	SLAIN2	SLAIN motif family member 2
chr4	49091408	49093740	2333	*	2334	49092797	562.78	66.85745	2.29177	61.98331	peak_722	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	62716	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49094216	49095018	803	*	804	49094597	340.48	23.41359	1.81636	18.99969	peak_723	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	65524	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49096186	49096449	264	*	265	49096193	275.19	5.11191	1.30896	1.51746	peak_724	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	67494	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49096801	49099111	2311	*	2312	49096833	556.99	39.88429	1.85997	35.22824	peak_725	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	68109	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49099388	49099723	336	*	337	49099694	335.52	8.01276	1.37917	4.10936	peak_726	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	70696	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49102542	49103427	886	*	887	49102850	575.17	31.0768	1.69462	26.53611	peak_727	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	73850	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49108959	49109245	287	*	288	49109035	331.38	5.78519	1.30347	2.10297	peak_728	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	80267	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49109503	49110609	1107	*	1108	49109753	637.98	26.60268	1.58163	22.13118	peak_729	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	80811	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49116891	49121188	4298	*	4299	49118955	879.29	36.7185	1.5861	32.10239	peak_730	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	88199	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49122691	49123930	1240	*	1241	49123643	428.9	14.68316	1.49791	10.48497	peak_731	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	93999	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49126607	49127098	492	*	493	49126930	238.83	35.26016	2.52451	30.66348	peak_732	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	97915	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49129734	49130779	1046	*	1047	49130464	261.14	25.37715	2.0578	20.92627	peak_733	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	101042	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49134442	49134918	477	*	478	49134750	209.08	28.27929	2.38725	23.78124	peak_734	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	105750	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49136455	49138001	1547	*	1548	49137249	540.46	62.85548	2.26554	58.00725	peak_735	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	107763	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49138985	49139530	546	*	547	49139456	230.56	9.1299	1.52739	5.16038	peak_736	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	110293	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49139873	49140433	561	*	562	49139996	228.91	12.55827	1.6754	8.43191	peak_737	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	111181	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
chr4	49144126	49145353	1228	*	1229	49144760	928.87	60.81053	1.81261	55.97733	peak_738	Distal Intergenic	4	49028692	49031276	2585	1	80157	ENST00000507372.1	115434	ENSG00000109182	CWH43	cell wall biogenesis 43 C-terminal homolog
